Navio: Conteneiro 336B48
Cenário: Médio 10 nós
Manobra: Entrada TECON
Corrente: N 0.5nó 
Vento: SE 10nós 
Onda: 1.0m 8s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_rpm_0 distance_port distance_starboard distance_target
6.2 7361.51 4434.36 -160.16 4.1 -0.04 -0.05 0.0 0 66.35691132506508 50.2544917525705 1645.892875306391
6.3 7361.12 4434.22 -160.17 4.1 -0.04 -0.05 0.0 0 66.33902710071004 50.32806187873434 1645.4788871299256
6.4 7360.73 4434.09 -160.17 4.1 -0.04 -0.05 0.0 0 66.30222067734059 50.363225539185905 1645.067872217538
6.5 7360.35 4433.95 -160.18 4.1 -0.04 -0.05 0.0 0 66.28203756280347 50.43913617274413 1644.663432164265
6.6 7359.96 4433.82 -160.18 4.1 -0.04 -0.05 0.0 0 66.24523113943401 50.4742998331957 1644.2524173953154
6.7 7359.57 4433.68 -160.19 4.1 -0.04 -0.05 0.0 0 66.2273495311677 50.547872535300364 1643.8384298088235
6.8 7359.19 4433.55 -160.19 4.1 -0.04 -0.05 0.0 0 66.18824290913354 50.58537541473712 1643.4369630802205
6.9 7358.8 4433.41 -160.2 4.1 -0.04 -0.05 0.0 0 66.17036260759994 50.65894940350533 1643.0229758053717
7.0 7358.41 4433.28 -160.2 4.1 -0.04 -0.05 0.0 0 66.13355618423049 50.6941130639569 1642.6119613092858
7.1 7358.02 4433.14 -160.21 4.1 -0.04 -0.05 0.0 0 66.1156771885626 50.76768833850794 1642.1979743144066
7.2 7357.64 4433.01 -160.21 4.1 -0.04 -0.05 0.0 0 66.07657056652525 50.8051912179447 1641.7965079583828
7.3 7357.25 4432.87 -160.22 4.1 -0.04 -0.05 0.0 0 66.05869287584332 50.87876777741049 1641.3825212759941
7.4 7356.86 4432.74 -160.22 4.1 -0.04 -0.05 0.0 0 66.02188645247705 50.913931437865216 1640.9715070537752
7.5 7356.48 4432.6 -160.23 4.1 -0.04 -0.05 0.0 0 66.00170986724618 50.98984850035023 1640.5670687473698
7.6 7356.09 4432.47 -160.23 4.09 -0.04 -0.05 0.0 0 65.96490344387672 51.02501216080495 1640.1560546699022
7.7 7355.7 4432.33 -160.24 4.09 -0.04 -0.05 0.0 0 65.9470283605498 51.098591287470704 1639.7420685816226
7.8 7355.32 4432.2 -160.24 4.09 -0.04 -0.05 0.0 -2 65.90792173851563 51.136094166910624 1639.3406027968495
7.9 7354.93 4432.07 -160.25 4.09 -0.05 -0.06 0.0 -2 65.89977981689607 51.19995202195574 1638.9295889056186
8.0 7354.54 4431.93 -160.26 4.09 -0.05 -0.06 0.0 -2 65.881907337437 51.27353371232702 1638.5156032202865
8.1 7354.16 4431.8 -160.26 4.09 -0.05 -0.06 0.0 -2 65.84280071540282 51.31103659176379 1638.114137689538
8.2 7353.77 4431.66 -160.27 4.09 -0.05 -0.06 0.0 -2 65.82492953656602 51.38461956268097 1637.7001523185922
8.3 7353.38 4431.53 -160.27 4.09 -0.05 -0.06 0.0 -2 65.78812311319658 51.41978322313569 1637.2891387034663
8.4 7353.0 4431.4 -160.28 4.09 -0.05 -0.06 0.0 -2 65.77768489477594 51.485984138794215 1636.8876734273304
8.5 7352.61 4431.26 -160.28 4.09 -0.05 -0.06 0.0 -2 65.7311466120745 51.53087035315482 1636.4736884607519
8.6 7352.22 4431.13 -160.29 4.09 -0.05 -0.06 0.0 -2 65.72300989119731 51.594733328622084 1636.0626750330623
8.7 7351.83 4431.0 -160.3 4.09 -0.05 -0.06 0.0 -2 65.71487446832543 51.65859758200889 1635.6516616469225
8.8 7351.45 4430.86 -160.3 4.09 -0.05 -0.06 0.0 -2 65.66603598695609 51.70582301535784 1635.2472254507384
8.9 7351.06 4430.73 -160.31 4.09 -0.05 -0.06 0.0 -2 65.657901861213 51.76968854578978 1634.8362122109786
9.0 7350.67 4430.6 -160.31 4.09 -0.05 -0.06 0.0 -2 65.62109543784355 51.804852206244504 1634.4251990128944
9.1 7350.29 4430.46 -160.32 4.09 -0.05 -0.06 0.0 -2 65.60093055035597 51.880780785741415 1634.0207632904603
9.2 7349.9 4430.33 -160.33 4.09 -0.05 -0.06 0.0 -2 65.59279901625351 51.944648867640424 1633.6097502391253
9.3 7349.51 4430.2 -160.33 4.09 -0.05 -0.06 0.0 -2 65.55599259288405 51.97981252809515 1633.1987372295937
9.4 7349.13 4430.06 -160.34 4.09 -0.05 -0.06 0.0 -2 65.53583029529034 52.05574365731032 1632.7943019818324
9.5 7348.74 4429.93 -160.34 4.09 -0.05 -0.06 0.0 -2 65.4990238719209 52.09090731776505 1632.3832891194209
9.6 7348.35 4429.8 -160.35 4.09 -0.05 -0.06 0.0 -2 65.49089492595918 52.15477794763353 1631.9722762989388
9.7 7347.96 4429.67 -160.36 4.09 -0.05 -0.06 0.0 -2 65.48276727276256 52.21864985017514 1631.561263520417
9.8 7347.58 4429.53 -160.36 4.09 -0.05 -0.06 0.0 -2 65.43392879139321 52.26587528352409 1631.1568288537858
9.9 7347.19 4429.4 -160.37 4.09 -0.05 -0.06 0.0 -2 65.42580243008513 52.32974845786759 1630.7458162228525
10.0 7346.8 4429.27 -160.37 4.09 -0.06 -0.06 0.0 -2 65.38899600671569 52.364912118319154 1630.334803634008
10.1 7346.41 4429.14 -160.38 4.09 -0.06 -0.06 0.0 -2 65.38087093641958 52.42878656358383 1629.9237910872823
10.2 7346.03 4429.0 -160.39 4.09 -0.06 -0.06 0.0 -2 65.36071509826856 52.50472405179581 1629.5193570032664
10.3 7345.64 4428.87 -160.39 4.09 -0.06 -0.06 0.0 -2 65.3239086748991 52.53988771224738 1629.1083446046
10.4 7345.25 4428.74 -160.4 4.09 -0.06 -0.06 0.0 -2 65.3157861840132 52.60376469674067 1628.6973322481801
10.5 7344.86 4428.61 -160.41 4.09 -0.06 -0.06 0.0 -2 65.30766498152235 52.667642949531924 1628.2863199340397
