Navio: Suezmax L280B50T17
Cenário: SE - pos2035 - 1
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn S/SE 
Onda: 1.7m 10s SE 

time_stamp zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target cog sog local_cog
522.0 -156.44 3.16 -0.48 0.01 0.38 1 0.079 4727.572 -165.077 3.196 -1.352
522.5 -156.43 3.15 -0.47 0.01 0.39 1 0.032 4725.976 -164.916 3.185 -1.513
523.0 -156.42 3.14 -0.46 0.01 0.4 1 -0.008 4724.393 -164.754 3.174 -1.675
523.5 -156.42 3.12 -0.46 0.01 0.41 1 -0.057 4722.807 -164.807 3.154 -1.622
524.0 -156.41 3.11 -0.45 0.01 0.42 1 -0.099 4721.233 -164.643 3.142 -1.786
524.5 -156.41 3.1 -0.44 0.01 0.43 1 -0.153 4719.667 -164.488 3.131 -1.941
525.0 -156.4 3.09 -0.44 0.01 0.43 1 -0.207 4718.1 -164.504 3.121 -1.925
525.5 -156.4 3.09 -0.44 0.01 0.43 1 -0.254 4716.546 -164.504 3.121 -1.925
526.0 -156.4 3.08 -0.44 0.01 0.43 1 -0.31 4714.989 -164.53 3.111 -1.899
526.5 -156.39 3.09 -0.44 0.01 0.42 1 -0.357 4713.435 -164.494 3.121 -1.935
527.0 -156.39 3.09 -0.45 0.01 0.41 1 -0.401 4711.871 -164.676 3.123 -1.754
527.5 -156.39 3.1 -0.45 0.0 0.39 1 -0.455 4710.305 -164.649 3.132 -1.78
528.0 -156.39 3.12 -0.46 0.0 0.37 1 -0.499 4708.741 -164.777 3.154 -1.652
528.5 -156.38 3.13 -0.47 0.0 0.35 1 -0.539 4707.157 -164.92 3.165 -1.51
529.0 -156.38 3.15 -0.47 0.0 0.35 1 -0.588 4705.572 -164.866 3.185 -1.563
529.5 -156.38 3.16 -0.48 0.0 0.32 1 -0.625 4703.978 -165.017 3.196 -1.412
530.0 -156.38 3.18 -0.48 0.0 0.31 1 -0.67 4702.373 -164.964 3.216 -1.466
530.5 -156.38 3.2 -0.48 0.0 0.3 1 -0.712 4700.758 -164.911 3.236 -1.519
531.0 -156.38 3.21 -0.48 0.0 0.3 1 -0.754 4699.143 -164.885 3.246 -1.545
531.5 -156.37 3.22 -0.48 0.0 0.3 1 -0.804 4697.516 -164.849 3.256 -1.581
532.0 -156.37 3.22 -0.48 0.0 0.3 1 -0.844 4695.892 -164.849 3.256 -1.581
532.5 -156.37 3.22 -0.47 0.0 0.31 1 -0.893 4694.264 -164.674 3.254 -1.755
533.0 -156.37 3.22 -0.47 0.0 0.32 1 -0.943 4692.637 -164.674 3.254 -1.755
533.5 -156.37 3.21 -0.46 0.0 0.33 1 -1.002 4691.008 -164.525 3.243 -1.904
534.0 -156.37 3.2 -0.45 0.0 0.35 1 -1.056 4689.401 -164.375 3.231 -2.055
534.5 -156.37 3.18 -0.44 0.0 0.36 1 -1.111 4687.793 -164.248 3.21 -2.182
535.0 -156.37 3.16 -0.43 0.0 0.37 1 -1.177 4686.193 -164.119 3.189 -2.31
535.5 -156.36 3.13 -0.43 0.0 0.38 1 -1.236 4684.605 -164.182 3.159 -2.247
536.0 -156.36 3.11 -0.42 -0.0 0.39 1 -1.3 4683.036 -164.051 3.138 -2.378
536.5 -156.37 3.09 -0.42 -0.0 0.39 1 -1.363 4681.467 -164.11 3.118 -2.319
