Navio: Suezmax T172
Cenário: Vento NE
Manobra: Entrada STS PGL3B Atrac. BB
Corrente: N 0.4nó 
Vento: NE 25nós 
Onda: 1.0m 8s NE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
9753.68 5004.94 -172.34 3.82 -0.03 -0.04 0.01 1 72.94 60.026 4102.907
9753.3 5004.89 -172.34 3.82 -0.02 -0.04 0.01 1 72.981 59.985 4102.527
9752.92 5004.85 -172.35 3.82 -0.02 -0.04 0.01 1 73.008 59.911 4102.149
9752.54 5004.8 -172.35 3.82 -0.02 -0.04 0.01 1 73.049 59.87 4101.769
9752.16 5004.75 -172.35 3.82 -0.02 -0.04 0.01 1 73.09 59.829 4101.389
9751.78 5004.7 -172.36 3.82 -0.02 -0.04 0.01 1 73.107 59.764 4101.009
9751.41 5004.65 -172.36 3.82 -0.02 -0.04 0.01 1 73.145 59.726 4100.639
9751.03 5004.6 -172.37 3.82 -0.02 -0.04 0.01 1 73.162 59.661 4100.259
9750.65 5004.56 -172.37 3.82 -0.02 -0.04 0.01 1 73.213 59.611 4099.881
9750.27 5004.51 -172.37 3.82 -0.02 -0.04 0.01 1 73.254 59.57 4099.501
9749.89 5004.46 -172.38 3.82 -0.02 -0.04 0.01 1 73.271 59.505 4099.121
9749.51 5004.41 -172.38 3.82 -0.02 -0.04 0.01 1 73.312 59.464 4098.741
9749.13 5004.36 -172.38 3.82 -0.02 -0.04 0.01 1 73.353 59.423 4098.361
9748.75 5004.31 -172.39 3.82 -0.02 -0.04 0.01 1 73.37 59.358 4097.981
9748.38 5004.27 -172.39 3.82 -0.02 -0.04 0.01 1 73.418 59.31 4097.614
9748.0 5004.22 -172.4 3.82 -0.02 -0.04 0.01 1 73.435 59.245 4097.234
9747.62 5004.17 -172.4 3.82 -0.02 -0.04 0.01 1 73.476 59.204 4096.854
9747.24 5004.12 -172.4 3.82 -0.02 -0.04 0.01 1 73.517 59.164 4096.474
9746.86 5004.07 -172.41 3.82 -0.02 -0.04 0.01 1 73.534 59.099 4096.093
9746.48 5004.03 -172.41 3.82 -0.02 -0.04 0.01 1 73.585 59.048 4095.716
9746.1 5003.98 -172.42 3.82 -0.02 -0.04 0.01 1 73.602 58.984 4095.336
9745.72 5003.93 -172.42 3.82 -0.02 -0.04 0.01 1 73.643 58.943 4094.956
9745.34 5003.88 -172.42 3.82 -0.02 -0.04 0.01 1 73.684 58.902 4094.576
9744.96 5003.83 -172.43 3.82 -0.02 -0.04 0.01 1 73.701 58.837 4094.196
9744.58 5003.78 -172.43 3.82 -0.02 -0.04 0.01 1 73.742 58.796 4093.816
9744.21 5003.74 -172.44 3.82 -0.02 -0.04 0.01 1 73.766 58.724 4093.448
9743.83 5003.69 -172.44 3.82 -0.02 -0.04 0.01 1 73.807 58.683 4093.068
9743.45 5003.64 -172.44 3.82 -0.02 -0.04 0.01 1 73.848 58.642 4092.688
9743.07 5003.59 -172.45 3.82 -0.02 -0.04 0.01 1 73.865 58.578 4092.308
9742.69 5003.54 -172.45 3.82 -0.02 -0.04 0.01 1 73.906 58.537 4091.928
9742.31 5003.5 -172.46 3.83 -0.02 -0.04 0.01 1 73.933 58.462 4091.551
9741.93 5003.45 -172.46 3.83 -0.02 -0.04 0.01 1 73.974 58.421 4091.171
9741.55 5003.4 -172.46 3.83 -0.02 -0.04 0.01 1 74.015 58.38 4090.791
9741.17 5003.35 -172.47 3.83 -0.02 -0.04 0.01 1 74.032 58.316 4090.411
9740.79 5003.3 -172.47 3.83 -0.02 -0.04 0.01 1 74.073 58.275 4090.031
9740.41 5003.26 -172.48 3.83 -0.02 -0.04 0.01 1 74.099 58.2 4089.653
9740.03 5003.21 -172.48 3.83 -0.02 -0.04 0.01 1 74.14 58.159 4089.273
9739.65 5003.16 -172.49 3.83 -0.02 -0.04 0.01 1 74.157 58.095 4088.893
9739.27 5003.11 -172.49 3.83 -0.02 -0.04 0.01 1 74.198 58.054 4088.514
9738.89 5003.07 -172.49 3.83 -0.02 -0.04 0.01 1 74.249 58.003 4088.136
9738.51 5003.02 -172.5 3.83 -0.02 -0.04 0.01 1 74.266 57.939 4087.756
9738.13 5002.97 -172.5 3.83 -0.02 -0.04 0.01 1 74.307 57.898 4087.376
9737.75 5002.92 -172.51 3.83 -0.02 -0.04 0.01 1 74.324 57.833 4086.996
9737.37 5002.87 -172.51 3.83 -0.02 -0.04 0.01 1 74.365 57.792 4086.616
9736.99 5002.83 -172.52 3.83 -0.02 -0.04 0.01 1 74.392 57.718 4086.239
9736.61 5002.78 -172.52 3.83 -0.02 -0.04 0.01 1 74.433 57.677 4085.859
9736.23 5002.73 -172.53 3.83 -0.02 -0.04 0.01 1 74.45 57.612 4085.479
