Navio: Capsan L333B48T14.3
Cenário: NE Forte - pos2035 - 1
Manobra: Entrada, Giro e Atracação Berço Interno
Corrente: 0.4 kn N 
Vento: 15 kn NE 
Onda: 1.0m 8s E 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11512.64 5458.13 -161.13 4.39 -0.3 0.05 0.09 1 130.724 46.891 4459.673
11512.22 5458.02 -161.12 4.39 -0.3 0.05 0.09 1 130.691 46.867 4459.239
11511.79 5457.91 -161.12 4.39 -0.3 0.05 0.09 1 130.69 46.868 4458.795
11511.37 5457.79 -161.11 4.39 -0.3 0.05 0.09 1 130.648 46.853 4458.358
11510.94 5457.68 -161.11 4.39 -0.3 0.05 0.09 1 130.646 46.855 4457.915
11510.52 5457.56 -161.1 4.39 -0.3 0.05 0.09 1 130.604 46.84 4457.478
11510.09 5457.45 -161.1 4.39 -0.3 0.05 0.09 1 130.602 46.841 4457.034
11509.67 5457.34 -161.09 4.39 -0.3 0.05 0.09 1 130.57 46.816 4456.6
11509.24 5457.22 -161.08 4.39 -0.3 0.05 0.09 1 130.53 46.799 4456.154
11508.82 5457.11 -161.08 4.39 -0.3 0.05 0.09 1 130.526 46.803 4455.719
11508.39 5456.99 -161.07 4.39 -0.3 0.05 0.09 1 130.486 46.785 4455.273
11507.97 5456.88 -161.07 4.39 -0.3 0.05 0.09 1 130.482 46.789 4454.839
11507.54 5456.77 -161.06 4.39 -0.3 0.05 0.09 1 130.452 46.762 4454.395
11507.12 5456.65 -161.06 4.38 -0.3 0.05 0.09 1 130.438 46.776 4453.958
11506.69 5456.54 -161.05 4.38 -0.3 0.05 0.09 1 130.408 46.749 4453.514
11506.27 5456.42 -161.05 4.38 -0.3 0.05 0.09 1 130.394 46.762 4453.078
11505.85 5456.31 -161.04 4.38 -0.3 0.05 0.09 1 130.362 46.738 4452.644
11505.42 5456.2 -161.04 4.38 -0.3 0.05 0.09 1 130.36 46.739 4452.2
11505.0 5456.08 -161.03 4.38 -0.3 0.05 0.09 1 130.318 46.724 4451.763
11504.57 5455.97 -161.03 4.38 -0.3 0.05 0.09 1 130.316 46.726 4451.319
11504.15 5455.85 -161.02 4.38 -0.3 0.05 0.09 1 130.274 46.711 4450.882
11503.73 5455.74 -161.01 4.38 -0.3 0.05 0.09 1 130.242 46.686 4450.448
11503.3 5455.62 -161.01 4.38 -0.3 0.05 0.09 1 130.23 46.697 4450.002
11502.88 5455.51 -161.0 4.38 -0.3 0.05 0.09 1 130.198 46.672 4449.568
11502.45 5455.39 -161.0 4.38 -0.3 0.05 0.09 1 130.186 46.683 4449.121
11502.03 5455.28 -160.99 4.38 -0.3 0.05 0.09 1 130.154 46.659 4448.687
11501.61 5455.17 -160.99 4.38 -0.3 0.05 0.09 1 130.15 46.663 4448.253
11501.18 5455.05 -160.98 4.38 -0.3 0.05 0.09 1 130.11 46.645 4447.807
11500.76 5454.94 -160.98 4.38 -0.3 0.05 0.09 1 130.106 46.649 4447.372
11500.34 5454.82 -160.97 4.38 -0.3 0.05 0.09 1 130.064 46.634 4446.936
11499.91 5454.71 -160.97 4.38 -0.3 0.05 0.09 1 130.062 46.636 4446.492
11499.49 5454.59 -160.96 4.38 -0.3 0.05 0.09 1 130.02 46.621 4446.055
11499.07 5454.48 -160.96 4.38 -0.3 0.05 0.09 1 130.016 46.625 4445.621
11498.64 5454.36 -160.95 4.38 -0.3 0.05 0.09 1 129.976 46.607 4445.175
11498.22 5454.25 -160.94 4.38 -0.3 0.05 0.09 1 129.944 46.582 4444.74
11497.8 5454.13 -160.94 4.38 -0.3 0.05 0.09 1 129.93 46.596 4444.304
11497.37 5454.02 -160.93 4.38 -0.3 0.05 0.09 1 129.9 46.569 4443.86
11496.95 5453.9 -160.93 4.38 -0.3 0.05 0.09 1 129.886 46.583 4443.423
11496.53 5453.79 -160.92 4.38 -0.3 0.05 0.09 1 129.854 46.558 4442.989
11496.1 5453.67 -160.92 4.38 -0.3 0.05 0.09 1 129.842 46.569 4442.543
11495.68 5453.56 -160.91 4.38 -0.3 0.05 0.09 1 129.81 46.544 4442.109
11495.26 5453.44 -160.91 4.38 -0.3 0.05 0.09 1 129.796 46.558 4441.672
11494.83 5453.33 -160.9 4.38 -0.3 0.05 0.09 1 129.766 46.531 4441.228
11494.41 5453.21 -160.9 4.38 -0.3 0.05 0.09 1 129.752 46.544 4440.791
11493.99 5453.1 -160.89 4.38 -0.3 0.05 0.09 1 129.72 46.52 4440.357
11493.56 5452.98 -160.89 4.38 -0.3 0.05 0.09 1 129.709 46.531 4439.911
11493.14 5452.87 -160.88 4.38 -0.3 0.05 0.09 1 129.676 46.506 4439.477
11492.72 5452.75 -160.87 4.38 -0.3 0.05 0.09 1 129.634 46.491 4439.04
11492.29 5452.63 -160.87 4.38 -0.3 0.05 0.09 1 129.623 46.502 4438.593
11491.87 5452.52 -160.86 4.38 -0.3 0.05 0.09 1 129.59 46.478 4438.159
11491.45 5452.4 -160.86 4.38 -0.29 0.05 0.09 1 129.576 46.491 4437.723
11491.02 5452.29 -160.85 4.38 -0.29 0.05 0.09 1 129.546 46.464 4437.279
11490.6 5452.17 -160.85 4.38 -0.29 0.05 0.09 1 129.532 46.478 4436.842
11490.18 5452.06 -160.84 4.38 -0.29 0.05 0.09 1 129.5 46.453 4436.408
11489.75 5451.94 -160.84 4.38 -0.29 0.05 0.09 1 129.489 46.464 4435.961
11489.33 5451.82 -160.83 4.38 -0.29 0.05 0.09 1 129.446 46.449 4435.525
11488.91 5451.71 -160.83 4.38 -0.29 0.05 0.09 1 129.442 46.453 4435.091
11488.48 5451.59 -160.82 4.38 -0.29 0.05 0.09 1 129.403 46.436 4434.644
