Navio: Conteneiro 336B48
Cenário: Médio 10 nós
Manobra: Entrada TECON
Corrente: N 0.5nó 
Vento: SE 10nós 
Onda: 1.0m 8s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-160.95 3.56 -0.08 -0.06 0.0 1 1.309 3409.487
-160.96 3.56 -0.08 -0.06 0.0 1 1.281 3409.13
-160.96 3.57 -0.08 -0.06 0.0 1 1.262 3408.776
-160.97 3.57 -0.08 -0.06 0.0 1 1.234 3408.419
-160.97 3.57 -0.08 -0.06 0.0 1 1.206 3408.062
-160.98 3.57 -0.08 -0.06 0.0 1 1.178 3407.705
-160.99 3.57 -0.08 -0.06 0.0 1 1.15 3407.348
-160.99 3.57 -0.08 -0.06 0.0 1 1.122 3406.991
-161.0 3.57 -0.08 -0.06 0.0 1 1.103 3406.637
-161.01 3.57 -0.08 -0.06 0.0 1 1.075 3406.28
-161.01 3.57 -0.08 -0.06 0.0 1 1.047 3405.923
-161.02 3.57 -0.08 -0.06 0.0 1 1.019 3405.566
-161.02 3.57 -0.08 -0.06 0.0 1 0.991 3405.209
-161.03 3.57 -0.09 -0.06 0.0 1 0.972 3404.855
-161.04 3.57 -0.09 -0.07 0.0 1 0.944 3404.498
-161.04 3.57 -0.09 -0.07 0.0 1 0.916 3404.141
-161.05 3.57 -0.09 -0.07 0.0 1 0.888 3403.784
-161.06 3.57 -0.09 -0.07 0.0 1 0.86 3403.427
-161.06 3.57 -0.09 -0.07 0.0 1 0.841 3403.073
-161.07 3.57 -0.09 -0.07 0.0 1 0.813 3402.716
-161.08 3.57 -0.09 -0.07 0.0 1 0.785 3402.359
-161.08 3.57 -0.09 -0.07 0.0 1 0.757 3402.002
-161.09 3.57 -0.09 -0.07 0.0 1 0.739 3401.648
-161.1 3.57 -0.09 -0.07 0.0 1 0.711 3401.291
-161.1 3.57 -0.09 -0.07 0.0 1 0.682 3400.934
-161.11 3.57 -0.09 -0.07 0.0 1 0.654 3400.577
-161.12 3.57 -0.09 -0.07 0.0 1 0.636 3400.223
-161.13 3.57 -0.09 -0.07 0.0 1 0.608 3399.866
-161.13 3.57 -0.09 -0.07 0.07 1 0.582 3399.499
-161.14 3.57 -0.09 -0.07 0.07 1 0.554 3399.142
-161.15 3.57 -0.09 -0.07 0.07 1 0.535 3398.788
-161.15 3.57 -0.09 -0.07 0.07 1 0.507 3398.431
-161.16 3.57 -0.09 -0.07 0.07 1 0.479 3398.074
-161.17 3.57 -0.09 -0.07 0.07 1 0.461 3397.72
-161.17 3.57 -0.09 -0.07 0.07 1 0.433 3397.363
-161.18 3.56 -0.09 -0.07 0.07 1 0.404 3397.006
-161.19 3.56 -0.09 -0.07 0.07 1 0.376 3396.649
-161.2 3.56 -0.08 -0.07 0.07 1 0.358 3396.294
-161.2 3.56 -0.08 -0.07 0.07 1 0.33 3395.938
-161.21 3.56 -0.08 -0.07 0.07 1 0.302 3395.581
-161.22 3.56 -0.08 -0.07 0.07 1 0.283 3395.226
-161.22 3.56 -0.08 -0.07 0.07 1 0.255 3394.869
-161.23 3.56 -0.08 -0.07 0.07 1 0.227 3394.512
-161.24 3.56 -0.08 -0.07 -0.04 1 0.209 3394.158
-161.25 3.56 -0.08 -0.07 -0.04 1 0.181 3393.801
-161.25 3.56 -0.08 -0.07 -0.04 1 0.152 3393.444
-161.26 3.56 -0.08 -0.07 -0.04 1 0.134 3393.09
-161.27 3.56 -0.08 -0.07 -0.05 1 0.106 3392.733
-161.28 3.56 -0.08 -0.07 -0.05 1 0.078 3392.376
-161.28 3.56 -0.08 -0.07 -0.05 1 0.059 3392.022
-161.29 3.56 -0.08 -0.07 -0.05 1 0.031 3391.665
-161.3 3.56 -0.08 -0.07 -0.05 1 0.011 3391.32
-161.3 3.56 -0.08 -0.07 -0.05 1 -0.018 3390.963
-161.31 3.56 -0.08 -0.07 -0.05 1 -0.046 3390.606
-161.32 3.56 -0.08 -0.07 -0.05 1 -0.064 3390.252
-161.33 3.55 -0.08 -0.07 -0.07 1 -0.092 3389.895
-161.33 3.55 -0.08 -0.07 -0.07 1 -0.111 3389.541
-161.34 3.55 -0.08 -0.07 -0.07 1 -0.139 3389.184
-161.35 3.55 -0.08 -0.07 -0.07 1 -0.167 3388.827
-161.35 3.55 -0.08 -0.07 -0.11 1 -0.185 3388.473
-161.36 3.55 -0.08 -0.07 -0.11 1 -0.213 3388.116
-161.37 3.55 -0.08 -0.07 -0.11 1 -0.232 3387.761
-161.38 3.55 -0.08 -0.07 -0.11 1 -0.26 3387.404
-161.38 3.55 -0.08 -0.07 -0.11 1 -0.278 3387.05
-161.39 3.55 -0.08 -0.07 -0.11 1 -0.307 3386.693
-161.4 3.55 -0.08 -0.07 -0.11 1 -0.325 3386.339
-161.4 3.55 -0.08 -0.07 -0.11 1 -0.353 3385.982
-161.41 3.55 -0.08 -0.07 -0.11 1 -0.383 3385.635
-161.42 3.55 -0.08 -0.07 -0.11 1 -0.402 3385.28
-161.43 3.55 -0.08 -0.07 -0.11 1 -0.43 3384.923
-161.43 3.55 -0.09 -0.07 -0.11 1 -0.448 3384.569
-161.44 3.55 -0.09 -0.07 -0.11 1 -0.477 3384.212
-161.45 3.55 -0.09 -0.07 -0.11 1 -0.495 3383.858
-161.45 3.55 -0.09 -0.07 -0.11 1 -0.523 3383.501
-161.46 3.55 -0.09 -0.07 -0.11 1 -0.541 3383.146
-161.47 3.55 -0.09 -0.07 -0.11 1 -0.56 3382.792
-161.47 3.55 -0.09 -0.07 -0.11 1 -0.588 3382.435
-161.48 3.55 -0.09 -0.07 -0.11 1 -0.606 3382.081
-161.49 3.55 -0.09 -0.07 -0.11 1 -0.635 3381.724
-161.49 3.55 -0.09 -0.07 -0.11 1 -0.653 3381.37
-161.5 3.55 -0.09 -0.07 -0.11 1 -0.683 3381.022
-161.51 3.55 -0.09 -0.07 -0.11 1 -0.702 3380.668
-161.51 3.55 -0.09 -0.07 -0.11 1 -0.73 3380.311
-161.52 3.55 -0.09 -0.07 -0.11 1 -0.748 3379.957
-161.53 3.55 -0.09 -0.07 -0.11 1 -0.767 3379.603
-161.53 3.55 -0.09 -0.07 -0.11 1 -0.795 3379.246
-161.54 3.55 -0.09 -0.07 -0.11 1 -0.813 3378.891
-161.55 3.55 -0.09 -0.07 -0.12 1 -0.832 3378.537
-161.55 3.55 -0.09 -0.07 -0.12 1 -0.86 3378.18
-161.56 3.55 -0.09 -0.07 -0.12 1 -0.878 3377.826
-161.57 3.55 -0.09 -0.07 -0.12 1 -0.906 3377.469
-161.57 3.55 -0.09 -0.07 -0.12 1 -0.925 3377.114
-161.58 3.55 -0.09 -0.07 -0.12 1 -0.943 3376.76
-161.59 3.55 -0.09 -0.07 -0.12 1 -0.971 3376.403
-161.59 3.55 -0.09 -0.07 -0.12 1 -0.99 3376.049
-161.6 3.55 -0.09 -0.07 -0.12 1 -1.008 3375.695
-161.61 3.55 -0.09 -0.07 -0.12 1 -1.036 3375.338
-161.61 3.55 -0.09 -0.07 -0.12 1 -1.055 3374.983
-161.62 3.55 -0.1 -0.07 -0.12 1 -1.073 3374.629
-161.63 3.55 -0.1 -0.07 -0.1 1 -1.091 3374.275
-161.63 3.55 -0.1 -0.07 -0.1 1 -1.119 3373.918
-161.64 3.55 -0.1 -0.07 -0.1 1 -1.138 3373.563
-161.65 3.55 -0.1 -0.07 -0.1 1 -1.156 3373.209
-161.65 3.55 -0.1 -0.07 -0.1 1 -1.184 3372.852
-161.66 3.55 -0.1 -0.07 -0.1 1 -1.203 3372.498
-161.67 3.55 -0.1 -0.07 -0.1 1 -1.221 3372.144
-161.67 3.55 -0.1 -0.07 -0.1 1 -1.24 3371.789
-161.68 3.55 -0.1 -0.07 -0.09 1 -1.268 3371.432
-161.69 3.55 -0.1 -0.07 -0.09 1 -1.286 3371.078
-161.69 3.55 -0.1 -0.07 -0.09 1 -1.305 3370.724
-161.7 3.55 -0.1 -0.07 -0.09 1 -1.323 3370.369
-161.71 3.55 -0.1 -0.07 -0.09 1 -1.351 3370.012
-161.72 3.55 -0.1 -0.07 -0.09 1 -1.369 3369.658
-161.72 3.55 -0.1 -0.07 -0.09 1 -1.388 3369.304
-161.73 3.55 -0.1 -0.07 -0.09 1 -1.406 3368.949
-161.74 3.55 -0.1 -0.07 -0.09 1 -1.425 3368.595
-161.74 3.55 -0.1 -0.07 -0.09 1 -1.453 3368.238
-161.75 3.55 -0.1 -0.07 -0.09 1 -1.471 3367.884
-161.76 3.55 -0.1 -0.07 -0.09 1 -1.487 3367.52
-161.77 3.55 -0.1 -0.07 -0.09 1 -1.506 3367.166
-161.77 3.55 -0.1 -0.07 -0.09 1 -1.524 3366.811
-161.78 3.55 -0.1 -0.07 -0.09 1 -1.552 3366.454
-161.79 3.55 -0.1 -0.07 -0.09 1 -1.571 3366.1
-161.79 3.55 -0.1 -0.07 -0.09 1 -1.589 3365.746
-161.8 3.55 -0.1 -0.07 -0.09 1 -1.607 3365.391
-161.81 3.55 -0.1 -0.07 -0.09 1 -1.626 3365.037
-161.82 3.55 -0.1 -0.07 -0.09 1 -1.644 3364.683
-161.82 3.55 -0.1 -0.07 -0.09 1 -1.672 3364.326
-161.83 3.55 -0.1 -0.07 -0.1 1 -1.691 3363.972
-161.84 3.55 -0.1 -0.07 -0.1 1 -1.709 3363.617
-161.85 3.55 -0.1 -0.07 -0.1 1 -1.727 3363.263
-161.85 3.55 -0.1 -0.07 -0.1 1 -1.746 3362.909
-161.86 3.55 -0.1 -0.07 -0.1 1 -1.764 3362.554
-161.87 3.55 -0.1 -0.07 -0.1 1 -1.783 3362.2
-161.87 3.55 -0.1 -0.07 -0.1 1 -1.811 3361.843
-161.88 3.55 -0.1 -0.07 -0.1 1 -1.829 3361.489
-161.89 3.55 -0.1 -0.07 -0.1 1 -1.848 3361.134
-161.9 3.55 -0.1 -0.07 -0.1 1 -1.866 3360.78
-161.9 3.55 -0.1 -0.07 -0.1 1 -1.884 3360.426
-161.91 3.55 -0.1 -0.07 -0.11 1 -1.903 3360.071
-161.92 3.55 -0.1 -0.07 -0.11 1 -1.921 3359.717
-161.92 3.55 -0.1 -0.07 -0.11 1 -1.94 3359.363
-161.93 3.55 -0.09 -0.07 -0.11 1 -1.965 3358.996
-161.94 3.55 -0.09 -0.07 -0.14 1 -1.984 3358.642
-161.95 3.55 -0.09 -0.07 -0.14 1 -2.002 3358.288
-161.95 3.55 -0.09 -0.07 -0.14 1 -2.021 3357.933
-161.96 3.55 -0.09 -0.07 -0.14 1 -2.039 3357.579
-161.97 3.55 -0.09 -0.07 -0.14 1 -2.057 3357.225
-161.97 3.55 -0.09 -0.07 -0.14 1 -2.076 3356.87
-161.98 3.55 -0.09 -0.07 -0.14 1 -2.094 3356.516
-161.99 3.55 -0.09 -0.07 -0.14 1 -2.113 3356.162
-161.99 3.55 -0.09 -0.07 -0.14 1 -2.131 3355.807
-162.0 3.55 -0.09 -0.07 -0.14 1 -2.149 3355.453
-162.01 3.55 -0.09 -0.07 -0.14 1 -2.178 3355.096
-162.01 3.55 -0.09 -0.06 -0.14 1 -2.196 3354.742
-162.02 3.55 -0.09 -0.06 -0.14 1 -2.214 3354.388
-162.03 3.55 -0.1 -0.06 -0.14 1 -2.233 3354.033
-162.03 3.55 -0.1 -0.06 -0.14 1 -2.251 3353.679
-162.04 3.55 -0.1 -0.06 -0.14 1 -2.27 3353.325
-162.04 3.55 -0.1 -0.06 -0.14 1 -2.288 3352.97
-162.05 3.55 -0.1 -0.06 -0.14 1 -2.306 3352.616
-162.06 3.55 -0.1 -0.06 -0.14 1 -2.322 3352.252
-162.06 3.55 -0.1 -0.06 -0.14 1 -2.341 3351.898
-162.07 3.55 -0.1 -0.06 -0.14 1 -2.359 3351.543
-162.07 3.55 -0.1 -0.06 -0.14 1 -2.378 3351.189
-162.08 3.55 -0.1 -0.06 -0.14 1 -2.396 3350.835
-162.09 3.55 -0.1 -0.06 -0.14 1 -2.414 3350.48
-162.09 3.55 -0.1 -0.06 -0.14 1 -2.433 3350.126
-162.1 3.55 -0.1 -0.06 -0.13 1 -2.451 3349.772
-162.1 3.55 -0.1 -0.06 -0.13 1 -2.47 3349.417
-162.11 3.55 -0.1 -0.06 -0.13 1 -2.488 3349.063
-162.11 3.55 -0.1 -0.05 -0.13 1 -2.504 3348.699
-162.12 3.55 -0.1 -0.05 -0.13 1 -2.523 3348.345
-162.13 3.56 -0.1 -0.05 -0.13 1 -2.541 3347.991
-162.13 3.56 -0.1 -0.05 -0.13 1 -2.559 3347.636
-162.14 3.56 -0.1 -0.05 -0.12 1 -2.578 3347.282
-162.14 3.56 -0.1 -0.05 -0.12 1 -2.596 3346.928
-162.15 3.56 -0.1 -0.05 -0.12 1 -2.615 3346.573
-162.15 3.56 -0.1 -0.05 -0.12 1 -2.631 3346.209
-162.16 3.56 -0.1 -0.05 -0.13 1 -2.639 3345.858
-162.16 3.56 -0.1 -0.05 -0.13 1 -2.658 3345.503
