Navio: Aframax
Cenário: Forte
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 20 nós 
Onda: 1.7m 10s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-160.24 3.08 -0.24 -0.03 -0.35 2 4.99 3549.366
-160.24 3.08 -0.24 -0.03 -0.35 2 4.983 3549.055
-160.24 3.08 -0.24 -0.04 -0.35 2 4.976 3548.745
-160.25 3.08 -0.24 -0.04 -0.35 2 4.969 3548.434
-160.25 3.08 -0.24 -0.04 -0.35 2 4.959 3548.134
-160.26 3.08 -0.24 -0.05 -0.35 2 4.943 3547.821
-160.26 3.08 -0.24 -0.05 -0.35 2 4.936 3547.51
-160.27 3.08 -0.24 -0.05 -0.35 2 4.932 3547.2
-160.27 3.08 -0.24 -0.05 -0.35 2 4.922 3546.899
-160.28 3.08 -0.24 -0.06 -0.35 2 4.914 3546.588
-160.28 3.08 -0.24 -0.06 -0.35 2 4.905 3546.278
-160.29 3.08 -0.24 -0.06 -0.35 2 4.897 3545.967
-160.3 3.08 -0.24 -0.06 -0.35 2 4.889 3545.657
-160.3 3.08 -0.25 -0.07 -0.35 2 4.878 3545.356
-160.31 3.08 -0.25 -0.07 -0.35 2 4.87 3545.046
-160.32 3.08 -0.25 -0.07 -0.35 2 4.862 3544.735
-160.32 3.08 -0.25 -0.07 -0.35 2 4.854 3544.425
-160.33 3.08 -0.25 -0.07 -0.35 2 4.845 3544.114
-160.34 3.08 -0.25 -0.07 -0.35 2 4.835 3543.813
-160.35 3.08 -0.25 -0.07 -0.35 2 4.827 3543.503
-160.35 3.08 -0.26 -0.08 -0.35 2 4.818 3543.192
-160.36 3.08 -0.26 -0.08 -0.35 2 4.81 3542.882
-160.37 3.08 -0.26 -0.08 -0.35 2 4.802 3542.571
-160.38 3.08 -0.26 -0.08 -0.35 2 4.794 3542.261
-160.38 3.08 -0.26 -0.08 -0.35 2 4.783 3541.96
-160.39 3.08 -0.26 -0.08 -0.35 2 4.775 3541.65
-160.4 3.08 -0.27 -0.07 -0.35 2 4.767 3541.339
-160.41 3.08 -0.27 -0.07 -0.35 2 4.768 3541.031
-160.41 3.08 -0.27 -0.07 -0.35 2 4.76 3540.721
-160.42 3.08 -0.27 -0.07 -0.35 2 4.752 3540.41
-160.43 3.08 -0.27 -0.07 -0.35 2 4.744 3540.1
-160.43 3.08 -0.28 -0.07 -0.35 2 4.735 3539.789
-160.44 3.09 -0.28 -0.07 -0.35 2 4.737 3539.481
-160.45 3.09 -0.28 -0.07 -0.35 2 4.729 3539.171
-160.45 3.09 -0.28 -0.06 -0.35 2 4.72 3538.86
-160.46 3.09 -0.28 -0.06 -0.35 2 4.722 3538.553
-160.47 3.09 -0.29 -0.06 -0.35 2 4.714 3538.242
-160.47 3.09 -0.29 -0.06 -0.35 2 4.705 3537.932
-160.48 3.09 -0.29 -0.05 -0.35 2 4.707 3537.624
-160.48 3.09 -0.29 -0.05 -0.35 2 4.699 3537.313
-160.49 3.09 -0.3 -0.05 -0.35 2 4.703 3536.996
-160.49 3.09 -0.3 -0.05 -0.35 2 4.694 3536.685
-160.5 3.09 -0.3 -0.04 -0.35 2 4.696 3536.377
-160.5 3.09 -0.3 -0.04 -0.35 2 4.688 3536.067
-160.51 3.09 -0.3 -0.04 -0.35 2 4.689 3535.759
-160.51 3.09 -0.3 -0.03 -0.35 2 4.681 3535.449
-160.51 3.1 -0.31 -0.03 -0.35 2 4.685 3535.131
-160.52 3.1 -0.31 -0.03 -0.35 2 4.676 3534.821
-160.52 3.1 -0.31 -0.02 -0.35 2 4.678 3534.513
-160.52 3.1 -0.31 -0.02 -0.35 2 4.67 3534.202
-160.52 3.1 -0.31 -0.02 -0.35 2 4.671 3533.894
-160.52 3.1 -0.31 -0.01 -0.35 2 4.675 3533.577
-160.52 3.1 -0.31 -0.01 -0.35 2 4.667 3533.266
