Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-161.31 3.15 -0.37 -0.18 -0.05 4 -0.333 4301.616
-161.33 3.15 -0.37 -0.19 -0.05 4 -0.328 4301.299
-161.35 3.15 -0.37 -0.21 -0.05 4 -0.313 4300.984
-161.37 3.14 -0.37 -0.22 -0.05 4 -0.308 4300.666
-161.4 3.14 -0.37 -0.23 -0.12 4 -0.293 4300.351
-161.42 3.14 -0.38 -0.25 -0.12 4 -0.288 4300.033
-161.45 3.13 -0.38 -0.26 -0.12 4 -0.274 4299.718
-161.47 3.13 -0.38 -0.28 -0.12 4 -0.259 4299.403
-161.5 3.12 -0.38 -0.29 -0.12 4 -0.256 4299.095
-161.53 3.12 -0.37 -0.3 -0.18 4 -0.242 4298.78
-161.56 3.12 -0.37 -0.31 -0.18 4 -0.237 4298.463
-161.59 3.11 -0.37 -0.33 -0.18 4 -0.222 4298.148
-161.63 3.11 -0.37 -0.34 -0.18 4 -0.21 4297.842
-161.66 3.1 -0.37 -0.35 -0.18 4 -0.195 4297.527
-161.7 3.1 -0.37 -0.36 -0.18 4 -0.19 4297.21
-161.73 3.09 -0.36 -0.37 -0.18 4 -0.178 4296.904
-161.77 3.09 -0.36 -0.38 -0.18 4 -0.163 4296.589
-161.81 3.08 -0.36 -0.39 -0.18 4 -0.151 4296.284
-161.85 3.08 -0.36 -0.4 -0.18 4 -0.148 4295.976
-161.89 3.07 -0.35 -0.41 -0.18 4 -0.133 4295.661
-161.93 3.06 -0.35 -0.41 -0.18 4 -0.121 4295.356
-161.97 3.06 -0.35 -0.42 -0.18 4 -0.109 4295.05
-162.01 3.05 -0.34 -0.43 -0.18 4 -0.096 4294.745
-162.06 3.05 -0.34 -0.43 -0.18 4 -0.094 4294.437
-162.1 3.04 -0.33 -0.44 -0.18 4 -0.081 4294.132
-162.14 3.04 -0.33 -0.44 -0.18 4 -0.069 4293.826
-162.19 3.03 -0.32 -0.44 -0.18 4 -0.057 4293.521
-162.23 3.03 -0.32 -0.45 -0.18 4 -0.044 4293.216
-162.28 3.02 -0.31 -0.45 -0.18 4 -0.042 4292.908
-162.32 3.01 -0.3 -0.45 -0.18 4 -0.032 4292.612
-162.37 3.01 -0.3 -0.45 -0.18 4 -0.019 4292.307
-162.41 3.0 -0.29 -0.45 -0.18 4 -0.007 4292.001
-162.46 3.0 -0.28 -0.45 -0.18 4 -0.007 4291.703
-162.5 2.99 -0.28 -0.45 -0.18 4 0.003 4291.407
-162.55 2.99 -0.27 -0.45 -0.18 4 0.006 4291.099
-162.6 2.98 -0.26 -0.45 -0.18 4 0.016 4290.804
-162.64 2.98 -0.26 -0.45 -0.18 4 0.026 4290.508
-162.69 2.97 -0.25 -0.44 -0.18 4 0.026 4290.21
-162.73 2.97 -0.24 -0.44 -0.18 4 0.036 4289.914
-162.77 2.96 -0.23 -0.43 -0.18 4 0.036 4289.616
-162.82 2.96 -0.23 -0.43 -0.18 4 0.046 4289.32
-162.86 2.95 -0.22 -0.42 -0.18 4 0.047 4289.022
-162.9 2.95 -0.21 -0.42 -0.18 4 0.047 4288.724
-162.94 2.94 -0.2 -0.41 -0.18 4 0.057 4288.428
-162.99 2.94 -0.19 -0.4 -0.18 4 0.055 4288.139
-163.03 2.93 -0.19 -0.39 -0.18 4 0.055 4287.841
-163.06 2.93 -0.18 -0.39 -0.18 4 0.055 4287.543
-163.1 2.93 -0.17 -0.38 -0.18 4 0.063 4287.257
-163.14 2.92 -0.16 -0.37 -0.18 4 0.063 4286.958
-163.18 2.92 -0.15 -0.36 -0.18 4 0.061 4286.67
-163.21 2.92 -0.14 -0.34 -0.18 4 0.059 4286.381
-163.25 2.91 -0.14 -0.33 -0.18 4 0.059 4286.083
-163.28 2.91 -0.13 -0.32 -0.18 4 0.048 4285.792
