Navio: Suezmax L280B50T17
Cenário: NE - pos2035 - 2
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn NE 
Onda: 1.0m 8s NE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11332.24 5387.6 200.99 3.13 -0.36 -0.0 0.02 1 71.028 57.575 4570.804
11330.71 5387.2 200.99 3.13 -0.36 -0.0 0.02 1 71.003 57.61 4569.222
11329.18 5386.81 200.98 3.13 -0.36 -0.0 0.02 1 71.011 57.658 4567.644
11327.66 5386.42 200.98 3.13 -0.36 -0.0 0.02 1 70.993 57.685 4566.075
11326.13 5386.02 200.98 3.13 -0.36 -0.0 0.02 1 70.968 57.719 4564.493
11324.6 5385.63 200.98 3.13 -0.35 -0.0 0.02 1 70.952 57.744 4562.915
11323.08 5385.23 200.98 3.13 -0.35 -0.0 0.03 1 70.925 57.78 4561.343
11321.56 5384.84 200.97 3.13 -0.35 -0.0 0.03 1 70.93 57.831 4559.774
11320.03 5384.44 200.97 3.13 -0.35 -0.0 0.03 1 70.905 57.865 4558.193
11318.51 5384.04 200.97 3.12 -0.35 -0.0 0.04 1 70.877 57.902 4556.621
11316.99 5383.65 200.97 3.12 -0.35 -0.0 0.04 1 70.859 57.929 4555.052
11315.47 5383.25 200.96 3.12 -0.35 -0.0 0.04 1 70.855 57.989 4553.481
11313.95 5382.86 200.96 3.12 -0.35 -0.01 0.04 1 70.837 58.016 4551.912
11312.43 5382.46 200.96 3.12 -0.35 -0.01 0.04 1 70.81 58.052 4550.34
11310.91 5382.06 200.96 3.12 -0.35 -0.01 0.04 1 70.782 58.089 4548.769
11309.39 5381.67 200.95 3.12 -0.35 -0.01 0.03 1 70.788 58.14 4547.2
11307.87 5381.27 200.95 3.12 -0.35 -0.01 0.03 1 70.76 58.176 4545.628
11306.35 5380.88 200.95 3.12 -0.35 -0.01 0.03 1 70.742 58.203 4544.059
11304.83 5380.48 200.95 3.12 -0.35 -0.01 0.02 1 70.714 58.24 4542.488
11303.31 5380.09 200.94 3.12 -0.35 -0.01 0.02 1 70.72 58.29 4540.919
11301.79 5379.7 200.94 3.12 -0.35 -0.01 0.02 1 70.702 58.317 4539.35
11300.27 5379.3 200.94 3.12 -0.35 -0.01 0.01 1 70.674 58.354 4537.778
11298.74 5378.91 200.93 3.12 -0.35 -0.01 0.01 1 70.682 58.402 4536.2
11297.22 5378.52 200.93 3.12 -0.35 -0.01 0.01 1 70.664 58.429 4534.63
11295.7 5378.12 200.93 3.12 -0.35 -0.01 0.01 1 70.637 58.466 4533.059
11294.18 5377.73 200.93 3.12 -0.35 -0.01 0.02 1 70.619 58.493 4531.49
11292.66 5377.33 200.92 3.12 -0.35 -0.01 0.02 1 70.615 58.553 4529.918
11291.14 5376.94 200.92 3.12 -0.35 -0.01 0.02 1 70.597 58.58 4528.349
11289.62 5376.55 200.92 3.12 -0.35 -0.01 0.02 1 70.579 58.607 4526.78
11288.11 5376.15 200.92 3.12 -0.34 -0.01 0.03 1 70.549 58.646 4525.219
11286.59 5375.76 200.91 3.11 -0.34 -0.01 0.03 1 70.554 58.696 4523.649
11285.08 5375.36 200.91 3.11 -0.34 -0.01 0.03 1 70.524 58.735 4522.088
11283.56 5374.96 200.91 3.11 -0.34 -0.01 0.03 1 70.497 58.772 4520.516
11282.04 5374.57 200.9 3.11 -0.34 -0.01 0.03 1 70.502 58.822 4518.947
11280.53 5374.17 200.9 3.11 -0.34 -0.01 0.03 1 70.472 58.861 4517.386
11279.01 5373.78 200.9 3.11 -0.34 -0.01 0.03 1 70.454 58.888 4515.816
11277.5 5373.38 200.89 3.11 -0.34 -0.01 0.02 1 70.448 58.951 4514.255
11275.98 5372.99 200.89 3.11 -0.34 -0.01 0.02 1 70.43 58.978 4512.686
11274.47 5372.59 200.89 3.11 -0.34 -0.01 0.02 1 70.4 59.017 4511.124
11272.95 5372.2 200.88 3.11 -0.35 -0.01 0.01 1 70.406 59.067 4509.555
11271.43 5371.81 200.88 3.11 -0.35 -0.01 0.01 1 70.388 59.094 4507.986
