Navio: Aframax
Cenário: Forte
Manobra: Entrada
Corrente: N 1 nó 
Vento: SE 20 nós 
Onda: 2m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-160.4 3.04 -0.05 -0.2 -0.18 1 1.277 4339.835
-160.42 3.04 -0.05 -0.21 -0.18 1 1.248 4339.529
-160.44 3.03 -0.05 -0.22 -0.18 1 1.219 4339.223
-160.47 3.03 -0.04 -0.23 -0.18 1 1.188 4338.927
-160.49 3.03 -0.04 -0.24 -0.18 1 1.169 4338.624
-160.51 3.02 -0.04 -0.25 -0.18 1 1.14 4338.318
-160.54 3.02 -0.04 -0.25 -0.18 1 1.109 4338.021
-160.56 3.02 -0.03 -0.26 -0.18 1 1.089 4337.718
-160.59 3.02 -0.03 -0.27 -0.18 1 1.058 4337.422
-160.62 3.01 -0.03 -0.28 -0.18 1 1.029 4337.116
-160.65 3.01 -0.03 -0.28 -0.18 1 1.0 4336.81
-160.67 3.01 -0.02 -0.29 -0.18 1 0.979 4336.516
-160.7 3.0 -0.02 -0.3 -0.18 1 0.948 4336.22
-160.73 3.0 -0.02 -0.3 -0.18 1 0.919 4335.914
-160.76 3.0 -0.02 -0.31 -0.18 1 0.888 4335.618
-160.8 3.0 -0.01 -0.31 -0.18 1 0.868 4335.314
-160.83 2.99 -0.01 -0.32 -0.18 1 0.837 4335.018
-160.86 2.99 -0.01 -0.32 -0.18 1 0.806 4334.722
-160.89 2.99 -0.01 -0.33 -0.18 1 0.777 4334.416
-160.92 2.99 -0.01 -0.33 -0.18 1 0.756 4334.122
-160.96 2.99 -0.0 -0.33 -0.18 1 0.724 4333.826
-160.99 2.98 -0.0 -0.33 -0.18 1 0.693 4333.53
-161.02 2.98 -0.0 -0.34 -0.18 1 0.672 4333.236
-161.06 2.98 0.0 -0.34 -0.18 1 0.643 4332.93
-161.09 2.98 0.0 -0.34 -0.18 1 0.611 4332.634
-161.13 2.98 0.0 -0.34 -0.18 1 0.59 4332.34
-161.16 2.97 0.0 -0.34 -0.18 1 0.559 4332.044
-161.19 2.97 0.01 -0.34 -0.18 1 0.527 4331.748
-161.23 2.97 0.01 -0.33 -0.18 1 0.506 4331.454
-161.26 2.97 0.01 -0.33 -0.18 1 0.475 4331.158
-161.29 2.97 0.01 -0.33 -0.18 1 0.446 4330.852
-161.32 2.97 0.01 -0.32 -0.18 1 0.424 4330.558
-161.36 2.97 0.01 -0.32 -0.18 1 0.393 4330.262
-161.39 2.97 0.01 -0.32 -0.18 1 0.371 4329.968
-161.42 2.97 0.01 -0.31 -0.18 1 0.34 4329.672
-161.45 2.97 0.01 -0.3 -0.18 1 0.309 4329.375
-161.48 2.97 0.01 -0.3 -0.18 1 0.287 4329.082
-161.51 2.97 0.01 -0.29 -0.18 1 0.256 4328.786
-161.54 2.97 0.01 -0.28 -0.18 1 0.237 4328.482
-161.57 2.97 0.01 -0.28 -0.18 1 0.206 4328.186
-161.6 2.97 0.01 -0.27 -0.18 1 0.184 4327.892
-161.62 2.97 0.01 -0.26 -0.18 1 0.153 4327.596
-161.65 2.97 0.01 -0.25 -0.18 1 0.132 4327.302
-161.67 2.98 0.01 -0.24 -0.18 1 0.11 4327.008
-161.7 2.98 0.0 -0.23 -0.18 1 0.081 4326.703
-161.72 2.98 0.0 -0.22 -0.18 1 0.06 4326.409
-161.74 2.98 0.0 -0.21 -0.18 1 0.028 4326.113
-161.76 2.98 0.0 -0.2 -0.18 1 0.009 4325.809
-161.78 2.99 -0.0 -0.19 -0.18 1 -0.012 4325.516
-161.8 2.99 -0.0 -0.18 -0.18 1 -0.044 4325.219
-161.82 2.99 -0.0 -0.17 -0.18 1 -0.063 4324.916
-161.84 2.99 -0.01 -0.16 -0.18 1 -0.084 4324.622
-161.85 3.0 -0.01 -0.15 -0.18 1 -0.113 4324.316
-161.87 3.0 -0.01 -0.14 -0.18 1 -0.135 4324.023
-161.88 3.0 -0.01 -0.13 -0.18 1 -0.154 4323.719
-161.89 3.0 -0.02 -0.12 -0.18 1 -0.175 4323.425
-161.9 3.01 -0.02 -0.1 -0.18 1 -0.194 4323.122
-161.91 3.01 -0.02 -0.09 -0.23 1 -0.223 4322.816
-161.92 3.01 -0.02 -0.08 -0.23 1 -0.245 4322.522
-161.93 3.02 -0.03 -0.07 -0.23 1 -0.264 4322.219
-161.94 3.02 -0.03 -0.06 -0.23 1 -0.283 4321.916
-161.94 3.03 -0.03 -0.05 -0.23 1 -0.302 4321.612
-161.95 3.03 -0.04 -0.04 -0.28 1 -0.322 4321.309
-161.95 3.03 -0.04 -0.03 -0.28 1 -0.343 4321.015
-161.95 3.04 -0.04 -0.02 -0.28 1 -0.362 4320.712
-161.95 3.04 -0.05 -0.01 -0.28 1 -0.381 4320.409
-161.95 3.04 -0.05 0.0 -0.28 1 -0.398 4320.095
-161.95 3.05 -0.05 0.01 -0.28 1 -0.417 4319.792
-161.95 3.05 -0.06 0.02 -0.28 1 -0.437 4319.489
-161.95 3.06 -0.06 0.03 -0.28 1 -0.456 4319.185
-161.95 3.06 -0.06 0.04 -0.28 1 -0.475 4318.882
-161.94 3.06 -0.07 0.05 -0.28 1 -0.492 4318.569
-161.94 3.07 -0.07 0.06 -0.35 1 -0.501 4318.268
-161.93 3.07 -0.08 0.06 -0.35 1 -0.52 4317.965
-161.92 3.08 -0.08 0.07 -0.35 1 -0.537 4317.652
-161.92 3.08 -0.08 0.08 -0.35 1 -0.556 4317.348
-161.91 3.08 -0.09 0.08 -0.35 1 -0.573 4317.035
-161.9 3.09 -0.09 0.09 -0.36 1 -0.58 4316.725
-161.89 3.09 -0.1 0.09 -0.36 1 -0.599 4316.421
-161.88 3.1 -0.1 0.1 -0.36 1 -0.616 4316.108
-161.87 3.1 -0.11 0.1 -0.36 1 -0.623 4315.798
-161.86 3.1 -0.11 0.11 -0.36 1 -0.64 4315.485
-161.85 3.11 -0.12 0.11 -0.34 1 -0.659 4315.182
-161.84 3.11 -0.12 0.11 -0.34 1 -0.666 4314.871
-161.83 3.11 -0.13 0.11 -0.34 1 -0.683 4314.558
-161.81 3.12 -0.13 0.12 -0.34 1 -0.69 4314.248
-161.8 3.12 -0.13 0.12 -0.34 1 -0.707 4313.934
-161.79 3.13 -0.14 0.12 -0.34 1 -0.714 4313.624
-161.78 3.13 -0.14 0.12 -0.34 1 -0.729 4313.301
-161.77 3.13 -0.15 0.12 -0.34 1 -0.736 4312.991
-161.75 3.13 -0.15 0.12 -0.34 1 -0.743 4312.68
-161.74 3.14 -0.16 0.11 -0.34 1 -0.76 4312.367
-161.73 3.14 -0.16 0.11 -0.34 1 -0.764 4312.047
-161.72 3.14 -0.17 0.11 -0.34 1 -0.771 4311.737
-161.71 3.15 -0.18 0.1 -0.34 1 -0.779 4311.426
-161.7 3.15 -0.18 0.1 -0.34 1 -0.793 4311.103
-161.69 3.15 -0.19 0.1 -0.34 1 -0.8 4310.793
-161.68 3.15 -0.19 0.09 -0.34 1 -0.805 4310.473
-161.67 3.16 -0.2 0.09 -0.34 1 -0.812 4310.162
-161.67 3.16 -0.2 0.08 -0.34 1 -0.817 4309.842
-161.66 3.16 -0.21 0.07 -0.34 1 -0.821 4309.522
-161.65 3.16 -0.21 0.06 -0.34 1 -0.828 4309.212
-161.65 3.16 -0.22 0.06 -0.34 1 -0.833 4308.891
-161.64 3.16 -0.22 0.05 -0.34 1 -0.838 4308.571
-161.64 3.17 -0.22 0.04 -0.34 1 -0.845 4308.261
-161.63 3.17 -0.23 0.03 -0.34 1 -0.84 4307.943
-161.63 3.17 -0.23 0.02 -0.34 1 -0.845 4307.623
-161.63 3.17 -0.24 0.01 -0.34 1 -0.849 4307.303
-161.63 3.17 -0.24 0.0 -0.34 1 -0.854 4306.983
-161.63 3.17 -0.25 -0.01 -0.34 1 -0.852 4306.675
-161.63 3.17 -0.25 -0.02 -0.34 1 -0.856 4306.355
-161.64 3.17 -0.26 -0.03 -0.34 1 -0.861 4306.035
-161.64 3.17 -0.26 -0.04 -0.34 1 -0.856 4305.717
-161.64 3.17 -0.26 -0.06 -0.34 1 -0.861 4305.397
-161.65 3.17 -0.27 -0.07 -0.34 1 -0.856 4305.079
-161.66 3.17 -0.27 -0.08 -0.34 1 -0.861 4304.759
-161.67 3.17 -0.27 -0.09 -0.34 1 -0.856 4304.441
-161.68 3.16 -0.28 -0.11 -0.34 1 -0.851 4304.124
-161.69 3.16 -0.28 -0.12 -0.34 1 -0.858 4303.813
-161.7 3.16 -0.28 -0.13 -0.34 1 -0.853 4303.496
-161.72 3.16 -0.28 -0.15 -0.34 1 -0.848 4303.178
-161.73 3.16 -0.29 -0.16 -0.34 1 -0.843 4302.861
-161.75 3.16 -0.29 -0.17 -0.34 1 -0.838 4302.543
-161.77 3.15 -0.29 -0.19 -0.34 1 -0.843 4302.223
-161.79 3.15 -0.29 -0.2 -0.34 1 -0.838 4301.905
-161.81 3.15 -0.29 -0.21 -0.34 1 -0.833 4301.588
-161.83 3.15 -0.3 -0.22 -0.34 1 -0.83 4301.28
-161.85 3.14 -0.3 -0.24 -0.34 1 -0.825 4300.962
-161.88 3.14 -0.3 -0.25 -0.34 1 -0.82 4300.645
-161.9 3.14 -0.3 -0.26 -0.34 1 -0.815 4300.327
-161.93 3.13 -0.3 -0.28 -0.34 1 -0.81 4300.009
-161.96 3.13 -0.3 -0.29 -0.34 1 -0.798 4299.704
-161.99 3.13 -0.3 -0.3 -0.34 1 -0.793 4299.386
-162.02 3.12 -0.3 -0.31 -0.34 1 -0.788 4299.069
-162.05 3.12 -0.3 -0.32 -0.34 1 -0.785 4298.761
-162.08 3.12 -0.3 -0.33 -0.34 1 -0.78 4298.443
-162.12 3.11 -0.29 -0.35 -0.34 1 -0.777 4298.135
-162.15 3.11 -0.29 -0.36 -0.34 1 -0.763 4297.82
-162.19 3.1 -0.29 -0.37 -0.34 1 -0.76 4297.512
-162.23 3.1 -0.29 -0.38 -0.34 1 -0.755 4297.195
-162.27 3.09 -0.29 -0.38 -0.34 1 -0.743 4296.889
-162.3 3.09 -0.28 -0.39 -0.34 1 -0.74 4296.581
-162.34 3.08 -0.28 -0.4 -0.34 1 -0.735 4296.264
-162.38 3.08 -0.28 -0.41 -0.34 1 -0.733 4295.956
-162.43 3.07 -0.28 -0.42 -0.34 1 -0.72 4295.651
-162.47 3.07 -0.27 -0.42 -0.34 1 -0.718 4295.343
-162.51 3.06 -0.27 -0.43 -0.34 1 -0.705 4295.037
-162.55 3.06 -0.27 -0.44 -0.34 1 -0.703 4294.729
-162.6 3.05 -0.26 -0.44 -0.34 1 -0.7 4294.421
-162.64 3.05 -0.26 -0.45 -0.34 1 -0.688 4294.116
-162.69 3.04 -0.25 -0.45 -0.34 1 -0.685 4293.808
-162.73 3.04 -0.25 -0.45 -0.34 1 -0.682 4293.5
-162.78 3.03 -0.24 -0.46 -0.34 1 -0.672 4293.205
-162.82 3.03 -0.24 -0.46 -0.34 1 -0.67 4292.897
-162.87 3.02 -0.23 -0.46 -0.34 1 -0.667 4292.589
-162.92 3.02 -0.23 -0.46 -0.34 1 -0.667 4292.29
-162.96 3.01 -0.22 -0.46 -0.34 1 -0.655 4291.985
-163.01 3.01 -0.22 -0.46 -0.34 1 -0.654 4291.687
-163.06 3.0 -0.21 -0.46 -0.34 1 -0.652 4291.379
-163.1 3.0 -0.2 -0.46 -0.34 1 -0.651 4291.081
-163.15 2.99 -0.2 -0.46 -0.34 1 -0.641 4290.785
-163.19 2.99 -0.19 -0.46 -0.34 1 -0.641 4290.487
-163.24 2.98 -0.18 -0.46 -0.34 1 -0.641 4290.188
-163.29 2.98 -0.18 -0.45 -0.34 1 -0.641 4289.89
-163.33 2.98 -0.17 -0.45 -0.34 1 -0.64 4289.592
-163.38 2.97 -0.16 -0.44 -0.34 1 -0.64 4289.294
-163.42 2.97 -0.16 -0.44 -0.34 1 -0.64 4288.995
-163.46 2.96 -0.15 -0.43 -0.34 1 -0.639 4288.697
-163.51 2.96 -0.14 -0.43 -0.34 1 -0.639 4288.399
-163.55 2.95 -0.13 -0.42 -0.34 1 -0.639 4288.101
-163.59 2.95 -0.13 -0.42 -0.34 1 -0.641 4287.812
-163.63 2.95 -0.12 -0.41 -0.34 1 -0.641 4287.514
-163.68 2.94 -0.11 -0.4 -0.34 1 -0.64 4287.215
-163.72 2.94 -0.1 -0.39 -0.34 1 -0.643 4286.927
-163.75 2.94 -0.1 -0.38 -0.34 1 -0.652 4286.626
-163.79 2.93 -0.09 -0.37 -0.34 1 -0.654 4286.337
-163.83 2.93 -0.08 -0.36 -0.34 1 -0.656 4286.049
-163.87 2.93 -0.08 -0.35 -0.34 1 -0.666 4285.748
-163.9 2.93 -0.07 -0.34 -0.34 1 -0.668 4285.459
-163.94 2.92 -0.06 -0.33 -0.34 1 -0.68 4285.168
-163.97 2.92 -0.05 -0.32 -0.34 1 -0.679 4284.87
-164.0 2.92 -0.05 -0.31 -0.34 1 -0.691 4284.579
