time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_direction_0 propeller_demanded_rpm_0
517.2 8777.04 4722.71 -159.86 4.34 -0.28 -0.12 0.0 0.0 57.6
517.3 8776.62 4722.58 -159.87 4.34 -0.28 -0.11 0.0 0.0 57.6
517.4 8776.2 4722.46 -159.88 4.34 -0.28 -0.11 0.0 0.0 57.6
517.5 8775.78 4722.34 -159.89 4.34 -0.27 -0.11 0.0 0.0 57.6
517.6 8775.37 4722.21 -159.9 4.34 -0.27 -0.1 0.0 0.0 57.6
517.7 8774.95 4722.09 -159.91 4.34 -0.27 -0.1 0.0 0.0 57.6
517.8 8774.53 4721.97 -159.92 4.34 -0.27 -0.1 0.0 0.0 57.6
517.9 8774.12 4721.84 -159.93 4.35 -0.27 -0.09 0.0 0.0 57.6
518.0 8773.7 4721.72 -159.94 4.35 -0.27 -0.09 0.0 0.0 57.6
518.1 8773.28 4721.59 -159.95 4.35 -0.27 -0.09 0.0 0.0 57.6
518.2 8772.86 4721.47 -159.95 4.35 -0.27 -0.08 0.0 0.0 57.6
518.3 8772.45 4721.35 -159.96 4.35 -0.26 -0.08 0.0 0.0 57.6
518.4 8772.03 4721.22 -159.97 4.35 -0.26 -0.08 0.0 0.0 57.6
518.5 8771.61 4721.1 -159.98 4.35 -0.26 -0.07 0.0 0.0 57.6
518.6 8771.19 4720.97 -159.98 4.35 -0.26 -0.07 0.0 0.0 57.6
518.7 8770.77 4720.85 -159.99 4.35 -0.26 -0.07 0.0 0.0 57.6
518.8 8770.36 4720.72 -160.0 4.35 -0.26 -0.06 0.0 0.0 57.6
518.9 8769.94 4720.6 -160.0 4.35 -0.26 -0.06 0.0 0.0 57.6
519.0 8769.52 4720.47 -160.01 4.35 -0.26 -0.06 0.0 0.0 57.6
519.1 8769.1 4720.35 -160.02 4.35 -0.25 -0.05 0.0 0.0 57.6
519.2 8768.69 4720.22 -160.02 4.35 -0.25 -0.05 0.0 0.0 57.6
519.3 8768.27 4720.1 -160.03 4.36 -0.25 -0.05 0.0 0.0 57.6
519.4 8767.85 4719.97 -160.03 4.36 -0.25 -0.05 0.0 0.0 57.6
519.5 8767.43 4719.85 -160.03 4.36 -0.25 -0.04 0.0 0.0 57.6
519.6 8767.01 4719.72 -160.04 4.36 -0.25 -0.04 0.0 0.0 57.6
519.7 8766.6 4719.6 -160.04 4.36 -0.25 -0.04 0.0 0.0 57.6
519.8 8766.18 4719.47 -160.05 4.36 -0.25 -0.04 0.0 0.0 57.6
519.9 8765.76 4719.35 -160.05 4.36 -0.24 -0.03 0.0 0.0 57.6
520.0 8765.34 4719.22 -160.05 4.36 -0.24 -0.03 0.0 0.0 57.6
520.1 8764.92 4719.09 -160.06 4.36 -0.24 -0.03 0.0 0.0 57.6
520.2 8764.51 4718.97 -160.06 4.36 -0.24 -0.03 0.0 0.0 57.6
520.3 8764.09 4718.84 -160.06 4.36 -0.24 -0.03 0.0 0.0 57.6
520.4 8763.67 4718.72 -160.06 4.36 -0.24 -0.02 0.0 0.0 57.6
520.5 8763.25 4718.59 -160.07 4.36 -0.24 -0.02 0.0 0.0 57.6
520.6 8762.83 4718.46 -160.07 4.36 -0.24 -0.02 0.0 0.0 57.6
520.7 8762.42 4718.34 -160.07 4.36 -0.24 -0.02 0.0 0.0 57.6
520.8 8762.0 4718.21 -160.07 4.36 -0.24 -0.02 0.0 0.0 57.6
520.9 8761.58 4718.08 -160.07 4.36 -0.23 -0.02 0.0 0.0 57.6
521.0 8761.16 4717.96 -160.08 4.36 -0.23 -0.02 0.0 0.0 57.6
521.1 8760.74 4717.83 -160.08 4.36 -0.23 -0.02 0.0 0.0 57.6
521.2 8760.33 4717.7 -160.08 4.36 -0.23 -0.02 0.0 0.0 57.6
521.3 8759.91 4717.58 -160.08 4.36 -0.23 -0.02 0.0 0.0 57.6
521.4 8759.49 4717.45 -160.08 4.36 -0.23 -0.02 0.0 0.0 57.6
521.5 8759.07 4717.32 -160.08 4.36 -0.23 -0.02 0.0 0.0 57.6
521.6 8758.66 4717.2 -160.09 4.36 -0.23 -0.02 0.0 0.0 57.6
521.7 8758.24 4717.07 -160.09 4.36 -0.23 -0.02 0.0 0.0 57.6
521.8 8757.82 4716.94 -160.09 4.36 -0.23 -0.02 0.0 0.0 57.6
521.9 8757.4 4716.82 -160.09 4.36 -0.23 -0.02 0.0 0.0 57.6
522.0 8756.99 4716.69 -160.09 4.36 -0.23 -0.02 0.0 0.0 57.6
522.1 8756.57 4716.56 -160.09 4.36 -0.23 -0.02 0.0 0.0 57.6
522.2 8756.15 4716.44 -160.1 4.36 -0.23 -0.02 0.0 0.0 57.6
522.3 8755.73 4716.31 -160.1 4.36 -0.23 -0.02 0.0 0.0 57.6
522.4 8755.32 4716.18 -160.1 4.36 -0.23 -0.02 -0.0 0.0 57.6
522.5 8754.9 4716.06 -160.1 4.36 -0.23 -0.02 -0.0 0.0 57.6
522.6 8754.48 4715.93 -160.11 4.36 -0.23 -0.02 -0.0 0.0 57.6
522.7 8754.06 4715.8 -160.11 4.36 -0.23 -0.03 -0.0 0.0 57.6
522.8 8753.65 4715.68 -160.11 4.36 -0.23 -0.03 -0.01 0.0 57.6
522.9 8753.23 4715.55 -160.11 4.36 -0.23 -0.03 -0.01 0.0 57.6
523.0 8752.81 4715.42 -160.12 4.35 -0.23 -0.03 -0.01 0.0 57.6
523.1 8752.39 4715.3 -160.12 4.35 -0.23 -0.03 -0.01 0.0 57.6
523.2 8751.98 4715.17 -160.12 4.35 -0.23 -0.03 -0.06 0.0 57.6
523.3 8751.56 4715.04 -160.13 4.35 -0.23 -0.04 -0.06 0.0 57.6
523.4 8751.14 4714.92 -160.13 4.35 -0.23 -0.04 -0.06 0.0 57.6
523.5 8750.73 4714.79 -160.13 4.35 -0.23 -0.04 -0.06 0.0 57.6
523.6 8750.31 4714.66 -160.14 4.35 -0.23 -0.04 -0.09 0.0 57.6
523.7 8749.89 4714.54 -160.14 4.35 -0.23 -0.04 -0.09 0.0 57.6
523.8 8749.47 4714.41 -160.15 4.35 -0.23 -0.05 -0.09 0.0 57.6
523.9 8749.06 4714.29 -160.15 4.35 -0.23 -0.05 -0.09 0.0 57.6
524.0 8748.64 4714.16 -160.16 4.35 -0.24 -0.05 -0.09 0.0 57.6
524.1 8748.22 4714.03 -160.16 4.35 -0.24 -0.05 -0.09 0.0 57.6
524.2 8747.8 4713.91 -160.17 4.35 -0.24 -0.05 -0.09 0.0 57.6
524.3 8747.39 4713.78 -160.17 4.35 -0.24 -0.06 -0.09 0.0 57.6
524.4 8746.97 4713.66 -160.18 4.35 -0.24 -0.06 -0.09 0.0 57.6
524.5 8746.55 4713.53 -160.18 4.35 -0.24 -0.06 -0.09 0.0 57.6
524.6 8746.13 4713.41 -160.19 4.35 -0.24 -0.06 -0.09 0.0 57.6
524.7 8745.72 4713.28 -160.2 4.35 -0.24 -0.06 -0.09 0.0 57.6
524.8 8745.3 4713.16 -160.2 4.35 -0.25 -0.07 -0.17 0.0 57.6
524.9 8744.88 4713.04 -160.21 4.35 -0.25 -0.07 -0.17 0.0 57.6
525.0 8744.46 4712.91 -160.22 4.35 -0.25 -0.07 -0.17 0.0 57.6
525.1 8744.04 4712.79 -160.22 4.35 -0.25 -0.07 -0.17 0.0 57.6
525.2 8743.63 4712.66 -160.23 4.35 -0.25 -0.08 -0.19 0.0 57.6
525.3 8743.21 4712.54 -160.24 4.35 -0.25 -0.08 -0.19 0.0 57.6
525.4 8742.79 4712.42 -160.25 4.36 -0.25 -0.08 -0.19 0.0 57.6
525.5 8742.37 4712.29 -160.25 4.36 -0.26 -0.08 -0.19 0.0 57.6
525.6 8741.95 4712.17 -160.26 4.36 -0.26 -0.08 -0.19 0.0 57.6
525.7 8741.53 4712.05 -160.27 4.36 -0.26 -0.08 -0.19 0.0 57.6
525.8 8741.11 4711.93 -160.28 4.36 -0.26 -0.09 -0.19 0.0 57.6
525.9 8740.69 4711.8 -160.29 4.36 -0.26 -0.09 -0.19 0.0 57.6
526.0 8740.28 4711.68 -160.3 4.36 -0.26 -0.09 -0.19 0.0 57.6
526.1 8739.86 4711.56 -160.31 4.36 -0.27 -0.09 -0.19 0.0 57.6
526.2 8739.44 4711.44 -160.31 4.36 -0.27 -0.09 -0.19 0.0 57.6
526.3 8739.02 4711.32 -160.32 4.36 -0.27 -0.09 -0.19 0.0 57.6
526.4 8738.6 4711.19 -160.33 4.36 -0.27 -0.09 -0.19 0.0 57.6
526.5 8738.18 4711.07 -160.34 4.36 -0.27 -0.1 -0.19 0.0 57.6
526.6 8737.76 4710.95 -160.35 4.36 -0.27 -0.1 -0.19 0.0 57.6
526.7 8737.34 4710.83 -160.36 4.36 -0.28 -0.1 -0.19 0.0 57.6
526.8 8736.92 4710.71 -160.37 4.36 -0.28 -0.1 -0.21 0.0 57.6
526.9 8736.5 4710.59 -160.38 4.37 -0.28 -0.1 -0.21 0.0 57.6
527.0 8736.08 4710.47 -160.39 4.37 -0.28 -0.1 -0.21 0.0 57.6
527.1 8735.66 4710.35 -160.4 4.37 -0.28 -0.1 -0.21 0.0 57.6
527.2 8735.23 4710.23 -160.41 4.37 -0.28 -0.1 -0.25 0.0 57.6
527.3 8734.81 4710.11 -160.42 4.37 -0.28 -0.1 -0.25 0.0 57.6
527.4 8734.39 4709.99 -160.43 4.37 -0.29 -0.1 -0.25 0.0 57.6
527.5 8733.97 4709.87 -160.44 4.37 -0.29 -0.1 -0.25 0.0 57.6
527.6 8733.55 4709.75 -160.45 4.37 -0.29 -0.1 -0.25 0.0 57.6
527.7 8733.13 4709.63 -160.46 4.37 -0.29 -0.1 -0.25 0.0 57.6
527.8 8732.71 4709.51 -160.47 4.37 -0.29 -0.1 -0.25 0.0 57.6
527.9 8732.28 4709.4 -160.48 4.38 -0.29 -0.1 -0.25 0.0 57.6
528.0 8731.86 4709.28 -160.49 4.38 -0.29 -0.1 -0.25 0.0 57.6
528.1 8731.44 4709.16 -160.5 4.38 -0.3 -0.1 -0.25 0.0 57.6
528.2 8731.02 4709.04 -160.51 4.38 -0.3 -0.1 -0.25 0.0 57.6
528.3 8730.59 4708.92 -160.52 4.38 -0.3 -0.1 -0.25 0.0 57.6
528.4 8730.17 4708.8 -160.53 4.38 -0.3 -0.1 -0.25 0.0 57.6
528.5 8729.75 4708.69 -160.54 4.38 -0.3 -0.1 -0.25 0.0 57.6
528.6 8729.32 4708.57 -160.55 4.38 -0.3 -0.1 -0.25 0.0 57.6
528.7 8728.9 4708.45 -160.56 4.38 -0.3 -0.09 -0.25 0.0 57.6
528.8 8728.48 4708.33 -160.57 4.38 -0.3 -0.09 -0.25 0.0 57.6
528.9 8728.05 4708.22 -160.58 4.39 -0.3 -0.09 -0.25 0.0 57.6
529.0 8727.63 4708.1 -160.59 4.39 -0.3 -0.09 -0.25 0.0 57.6
529.1 8727.21 4707.98 -160.6 4.39 -0.3 -0.09 -0.25 0.0 57.6
529.2 8726.78 4707.86 -160.61 4.39 -0.3 -0.09 -0.25 0.0 57.6
529.3 8726.36 4707.75 -160.61 4.39 -0.3 -0.09 -0.25 0.0 57.6
529.4 8725.93 4707.63 -160.62 4.39 -0.3 -0.08 -0.25 0.0 57.6
529.5 8725.51 4707.51 -160.63 4.39 -0.3 -0.08 -0.25 0.0 57.6
529.6 8725.09 4707.4 -160.64 4.39 -0.3 -0.08 -0.24 0.0 57.6
529.7 8724.66 4707.28 -160.65 4.39 -0.3 -0.08 -0.24 0.0 57.6
529.8 8724.24 4707.16 -160.66 4.39 -0.3 -0.08 -0.24 0.0 57.6
529.9 8723.81 4707.04 -160.66 4.39 -0.3 -0.07 -0.24 0.0 57.6
530.0 8723.39 4706.93 -160.67 4.39 -0.3 -0.07 -0.16 0.0 57.6
530.1 8722.96 4706.81 -160.68 4.39 -0.3 -0.07 -0.16 0.0 57.6
530.2 8722.54 4706.69 -160.68 4.39 -0.3 -0.07 -0.16 0.0 57.6
530.3 8722.11 4706.58 -160.69 4.39 -0.3 -0.06 -0.16 0.0 57.6
530.4 8721.69 4706.46 -160.7 4.39 -0.3 -0.06 -0.07 0.0 57.6
530.5 8721.26 4706.34 -160.7 4.39 -0.3 -0.06 -0.07 0.0 57.6
530.6 8720.84 4706.23 -160.71 4.39 -0.3 -0.06 -0.07 0.0 57.6
530.7 8720.41 4706.11 -160.71 4.4 -0.3 -0.06 -0.07 0.0 57.6
530.8 8719.99 4705.99 -160.72 4.4 -0.3 -0.05 -0.02 0.0 57.6
530.9 8719.57 4705.88 -160.73 4.4 -0.3 -0.05 -0.02 0.0 57.6
531.0 8719.14 4705.76 -160.73 4.39 -0.3 -0.05 -0.02 0.0 57.6
531.1 8718.72 4705.64 -160.73 4.39 -0.3 -0.05 -0.02 0.0 57.6
531.2 8718.29 4705.52 -160.74 4.39 -0.29 -0.04 -0.02 0.0 57.6
531.3 8717.87 4705.41 -160.74 4.39 -0.29 -0.04 -0.02 0.0 57.6
531.4 8717.44 4705.29 -160.75 4.39 -0.29 -0.04 -0.02 0.0 57.6
531.5 8717.02 4705.17 -160.75 4.39 -0.29 -0.04 -0.02 0.0 57.6
531.6 8716.59 4705.05 -160.76 4.39 -0.29 -0.04 -0.02 0.0 57.6
531.7 8716.17 4704.94 -160.76 4.39 -0.29 -0.03 -0.02 0.0 57.6
531.8 8715.75 4704.82 -160.76 4.39 -0.29 -0.03 -0.02 0.0 57.6
531.9 8715.32 4704.7 -160.76 4.39 -0.28 -0.03 -0.02 0.0 57.6
532.0 8714.9 4704.58 -160.77 4.39 -0.28 -0.03 -0.02 0.0 57.6
532.1 8714.47 4704.47 -160.77 4.39 -0.28 -0.02 -0.02 0.0 57.6
532.2 8714.05 4704.35 -160.77 4.39 -0.28 -0.02 -0.02 0.0 57.6
532.3 8713.63 4704.23 -160.77 4.39 -0.28 -0.02 -0.02 0.0 57.6
532.4 8713.2 4704.11 -160.78 4.39 -0.28 -0.02 -0.02 0.0 57.6
532.5 8712.78 4703.99 -160.78 4.39 -0.28 -0.02 -0.02 0.0 57.6
532.6 8712.36 4703.87 -160.78 4.39 -0.27 -0.01 -0.02 0.0 57.6
532.7 8711.93 4703.76 -160.78 4.39 -0.27 -0.01 -0.02 0.0 57.6
532.8 8711.51 4703.64 -160.78 4.38 -0.27 -0.01 -0.02 0.0 57.6
532.9 8711.09 4703.52 -160.78 4.38 -0.27 -0.01 -0.02 0.0 57.6
533.0 8710.66 4703.4 -160.78 4.38 -0.27 -0.01 -0.02 0.0 57.6
533.1 8710.24 4703.28 -160.78 4.38 -0.27 -0.01 -0.02 0.0 57.6
533.2 8709.82 4703.16 -160.78 4.38 -0.26 -0.0 -0.02 0.0 57.6
533.3 8709.4 4703.04 -160.78 4.38 -0.26 -0.0 -0.02 0.0 57.6
533.4 8708.98 4702.92 -160.78 4.38 -0.26 -0.0 -0.02 0.0 57.6
533.5 8708.55 4702.8 -160.78 4.38 -0.26 0.0 -0.02 0.0 57.6
533.6 8708.13 4702.68 -160.78 4.38 -0.26 0.0 -0.02 0.0 57.6
533.7 8707.71 4702.56 -160.78 4.37 -0.26 0.0 -0.02 0.0 57.6
533.8 8707.29 4702.44 -160.78 4.37 -0.26 0.0 -0.02 0.0 57.6
533.9 8706.87 4702.32 -160.78 4.37 -0.25 0.0 -0.02 0.0 57.6
534.0 8706.45 4702.2 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.1 8706.02 4702.08 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.2 8705.6 4701.96 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.3 8705.18 4701.84 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.4 8704.76 4701.72 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.5 8704.34 4701.6 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.6 8703.92 4701.48 -160.78 4.37 -0.25 0.01 -0.02 0.0 57.6
534.7 8703.5 4701.36 -160.78 4.36 -0.24 0.01 -0.02 0.0 57.6
534.8 8703.08 4701.24 -160.78 4.36 -0.24 0.01 -0.02 0.0 57.6
534.9 8702.66 4701.12 -160.78 4.36 -0.24 0.01 -0.02 0.0 57.6
535.0 8702.24 4701.0 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.1 8701.82 4700.88 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.2 8701.4 4700.76 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.3 8700.98 4700.64 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.4 8700.56 4700.52 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.5 8700.14 4700.4 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.6 8699.72 4700.27 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.7 8699.31 4700.15 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.8 8698.89 4700.03 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
535.9 8698.47 4699.91 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
536.0 8698.05 4699.79 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
536.1 8697.63 4699.67 -160.77 4.36 -0.24 0.01 -0.02 0.0 57.6
536.2 8697.21 4699.55 -160.76 4.36 -0.24 0.01 -0.02 0.0 57.6
536.3 8696.79 4699.43 -160.76 4.36 -0.24 0.0 -0.02 0.0 57.6
536.4 8696.37 4699.31 -160.76 4.36 -0.24 0.0 -0.02 0.0 57.6
536.5 8695.95 4699.19 -160.76 4.36 -0.24 0.0 -0.02 0.0 57.6
536.6 8695.53 4699.07 -160.76 4.36 -0.24 0.0 -0.02 0.0 57.6
536.7 8695.11 4698.94 -160.76 4.36 -0.24 0.0 -0.02 0.0 57.6
536.8 8694.69 4698.82 -160.76 4.36 -0.24 -0.0 -0.02 0.0 57.6
536.9 8694.28 4698.7 -160.76 4.36 -0.24 -0.0 -0.02 0.0 57.6
537.0 8693.86 4698.58 -160.76 4.36 -0.24 -0.0 -0.02 0.0 57.6
537.1 8693.44 4698.46 -160.76 4.36 -0.24 -0.0 -0.02 0.0 57.6
537.2 8693.02 4698.34 -160.76 4.36 -0.24 -0.0 -0.02 0.0 57.6
537.3 8692.6 4698.22 -160.76 4.36 -0.25 -0.01 -0.02 0.0 57.6
537.4 8692.18 4698.1 -160.76 4.36 -0.25 -0.01 -0.02 0.0 57.6
537.5 8691.76 4697.98 -160.77 4.36 -0.25 -0.01 -0.02 0.0 57.6
537.6 8691.34 4697.86 -160.77 4.36 -0.25 -0.01 -0.02 0.0 57.6
537.7 8690.92 4697.74 -160.77 4.36 -0.25 -0.01 -0.02 0.0 57.6
537.8 8690.5 4697.62 -160.77 4.36 -0.25 -0.01 -0.02 0.0 57.6
537.9 8690.08 4697.5 -160.77 4.36 -0.25 -0.01 -0.02 0.0 57.6
538.0 8689.66 4697.38 -160.77 4.36 -0.25 -0.02 -0.21 0.0 57.6
538.1 8689.24 4697.26 -160.77 4.36 -0.25 -0.02 -0.21 0.0 57.6
538.2 8688.82 4697.14 -160.77 4.37 -0.26 -0.02 -0.21 0.0 57.6
538.3 8688.4 4697.02 -160.78 4.37 -0.26 -0.02 -0.21 0.0 57.6
538.4 8687.98 4696.9 -160.78 4.37 -0.26 -0.02 -0.21 0.0 57.6
538.5 8687.56 4696.78 -160.78 4.37 -0.26 -0.02 -0.21 0.0 57.6
538.6 8687.13 4696.66 -160.78 4.37 -0.26 -0.02 -0.21 0.0 57.6
538.7 8686.71 4696.54 -160.79 4.37 -0.26 -0.02 -0.21 0.0 57.6
538.8 8686.29 4696.43 -160.79 4.37 -0.27 -0.03 -0.21 0.0 57.6
538.9 8685.87 4696.31 -160.79 4.37 -0.27 -0.03 -0.21 0.0 57.6
539.0 8685.45 4696.19 -160.79 4.37 -0.27 -0.03 -0.21 0.0 57.6
539.1 8685.03 4696.07 -160.8 4.38 -0.27 -0.03 -0.21 0.0 57.6
539.2 8684.6 4695.95 -160.8 4.38 -0.27 -0.03 -0.21 0.0 57.6
539.3 8684.18 4695.83 -160.8 4.38 -0.27 -0.03 -0.21 0.0 57.6
539.4 8683.76 4695.72 -160.81 4.38 -0.28 -0.03 -0.21 0.0 57.6
539.5 8683.34 4695.6 -160.81 4.38 -0.28 -0.03 -0.21 0.0 57.6
539.6 8682.91 4695.48 -160.81 4.38 -0.28 -0.03 -0.21 0.0 57.6
539.7 8682.49 4695.36 -160.82 4.38 -0.28 -0.03 -0.21 0.0 57.6
539.8 8682.07 4695.24 -160.82 4.39 -0.28 -0.04 -0.21 0.0 57.6
539.9 8681.64 4695.13 -160.82 4.39 -0.28 -0.04 -0.21 0.0 57.6
540.0 8681.22 4695.01 -160.83 4.39 -0.29 -0.04 -0.21 0.0 57.6
540.1 8680.8 4694.89 -160.83 4.39 -0.29 -0.04 -0.21 0.0 57.6
540.2 8680.37 4694.78 -160.83 4.39 -0.29 -0.04 -0.21 0.0 57.6
540.3 8679.95 4694.66 -160.84 4.39 -0.29 -0.04 -0.21 0.0 57.6
540.4 8679.52 4694.54 -160.84 4.39 -0.29 -0.04 -0.21 0.0 57.6
540.5 8679.1 4694.43 -160.84 4.39 -0.29 -0.04 -0.21 0.0 57.6
540.6 8678.67 4694.31 -160.85 4.4 -0.29 -0.04 -0.21 0.0 57.6
540.7 8678.25 4694.19 -160.85 4.4 -0.3 -0.04 -0.21 0.0 57.6
540.8 8677.82 4694.08 -160.86 4.4 -0.3 -0.04 -0.21 0.0 57.6
540.9 8677.4 4693.96 -160.86 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.0 8676.97 4693.84 -160.86 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.1 8676.55 4693.73 -160.87 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.2 8676.12 4693.61 -160.87 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.3 8675.69 4693.5 -160.88 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.4 8675.27 4693.38 -160.88 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.5 8674.84 4693.27 -160.88 4.4 -0.3 -0.04 -0.21 0.0 57.6
541.6 8674.42 4693.15 -160.89 4.41 -0.31 -0.04 -0.21 0.0 57.6
541.7 8673.99 4693.04 -160.89 4.41 -0.31 -0.04 -0.21 0.0 57.6
541.8 8673.56 4692.92 -160.9 4.41 -0.31 -0.04 -0.21 0.0 57.6
541.9 8673.14 4692.8 -160.9 4.41 -0.31 -0.04 -0.21 0.0 57.6
542.0 8672.71 4692.69 -160.9 4.41 -0.31 -0.04 -0.21 0.0 57.6
542.1 8672.28 4692.57 -160.91 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.2 8671.86 4692.46 -160.91 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.3 8671.43 4692.34 -160.91 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.4 8671.0 4692.23 -160.92 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.5 8670.58 4692.12 -160.92 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.6 8670.15 4692.0 -160.92 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.7 8669.72 4691.89 -160.93 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.8 8669.3 4691.77 -160.93 4.41 -0.31 -0.03 -0.21 0.0 57.6
542.9 8668.87 4691.66 -160.93 4.41 -0.31 -0.03 -0.21 0.0 57.6
543.0 8668.44 4691.54 -160.93 4.41 -0.31 -0.02 -0.21 0.0 57.6
543.1 8668.02 4691.43 -160.94 4.41 -0.31 -0.02 -0.21 0.0 57.6
543.2 8667.59 4691.31 -160.94 4.41 -0.31 -0.02 -0.21 0.0 57.6
543.3 8667.16 4691.2 -160.94 4.41 -0.31 -0.02 -0.21 0.0 57.6
543.4 8666.74 4691.08 -160.94 4.41 -0.31 -0.02 -0.21 0.0 57.6
543.5 8666.31 4690.97 -160.94 4.41 -0.31 -0.01 -0.21 0.0 57.6
543.6 8665.88 4690.85 -160.94 4.41 -0.31 -0.01 -0.21 0.0 57.6
543.7 8665.46 4690.74 -160.95 4.41 -0.31 -0.01 -0.21 0.0 57.6
543.8 8665.03 4690.62 -160.95 4.41 -0.31 -0.01 -0.21 0.0 57.6
543.9 8664.6 4690.51 -160.95 4.41 -0.31 -0.01 -0.21 0.0 57.6
544.0 8664.18 4690.39 -160.95 4.41 -0.31 -0.01 -0.21 0.0 57.6
544.1 8663.75 4690.28 -160.95 4.4 -0.31 -0.0 -0.21 0.0 57.6
544.2 8663.32 4690.16 -160.95 4.4 -0.31 -0.0 -0.21 0.0 57.6
544.3 8662.9 4690.05 -160.95 4.4 -0.3 0.0 -0.21 0.0 57.6
544.4 8662.47 4689.93 -160.95 4.4 -0.3 0.0 -0.21 0.0 57.6
544.5 8662.04 4689.82 -160.95 4.4 -0.3 0.01 -0.21 0.0 57.6
544.6 8661.62 4689.7 -160.95 4.4 -0.3 0.01 -0.21 0.0 57.6
544.7 8661.19 4689.59 -160.95 4.4 -0.3 0.01 -0.21 0.0 57.6
544.8 8660.77 4689.47 -160.95 4.4 -0.3 0.01 -0.2 0.0 57.6
544.9 8660.34 4689.36 -160.94 4.4 -0.3 0.01 -0.2 0.0 57.6
545.0 8659.92 4689.24 -160.94 4.4 -0.3 0.02 -0.2 0.0 57.6
545.1 8659.49 4689.13 -160.94 4.4 -0.3 0.02 -0.2 0.0 57.6
545.2 8659.07 4689.01 -160.94 4.4 -0.3 0.02 -0.2 0.0 57.6
545.3 8658.64 4688.9 -160.94 4.4 -0.3 0.02 -0.2 0.0 57.6
545.4 8658.22 4688.78 -160.93 4.39 -0.3 0.03 -0.2 0.0 57.6
545.5 8657.79 4688.67 -160.93 4.39 -0.29 0.03 -0.2 0.0 57.6
545.6 8657.37 4688.55 -160.93 4.39 -0.29 0.03 -0.2 0.0 57.6
545.7 8656.94 4688.43 -160.92 4.39 -0.29 0.03 -0.2 0.0 57.6
545.8 8656.52 4688.32 -160.92 4.39 -0.29 0.03 -0.2 0.0 57.6
545.9 8656.09 4688.2 -160.92 4.39 -0.29 0.04 -0.2 0.0 57.6
546.0 8655.67 4688.09 -160.91 4.39 -0.29 0.04 -0.2 0.0 57.6
546.1 8655.24 4687.97 -160.91 4.39 -0.29 0.04 -0.2 0.0 57.6
546.2 8654.82 4687.85 -160.91 4.39 -0.29 0.04 -0.2 0.0 57.6
546.3 8654.39 4687.74 -160.9 4.39 -0.29 0.04 -0.2 0.0 57.6
546.4 8653.97 4687.62 -160.9 4.39 -0.29 0.05 -0.2 0.0 57.6
546.5 8653.55 4687.51 -160.89 4.39 -0.29 0.05 -0.2 0.0 57.6
546.6 8653.12 4687.39 -160.89 4.39 -0.29 0.05 -0.2 0.0 57.6
546.7 8652.7 4687.27 -160.88 4.39 -0.29 0.05 -0.2 0.0 57.6
546.8 8652.27 4687.16 -160.88 4.39 -0.29 0.05 -0.2 0.0 57.6
546.9 8651.85 4687.04 -160.87 4.39 -0.29 0.06 -0.2 0.0 57.6
547.0 8651.43 4686.92 -160.87 4.39 -0.29 0.06 -0.2 0.0 57.6
547.1 8651.0 4686.81 -160.86 4.38 -0.29 0.06 -0.2 0.0 57.6
547.2 8650.58 4686.69 -160.85 4.38 -0.28 0.06 -0.2 0.0 57.6
547.3 8650.16 4686.57 -160.85 4.38 -0.28 0.06 -0.2 0.0 57.6
547.4 8649.73 4686.46 -160.84 4.38 -0.28 0.06 -0.2 0.0 57.6
547.5 8649.31 4686.34 -160.83 4.38 -0.28 0.07 -0.2 0.0 57.6
547.6 8648.89 4686.22 -160.83 4.38 -0.28 0.07 -0.15 0.0 57.6
